Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Product Name,Sub-Category,Sales,Quantity,Discount,Profit_Margin_Pct,Profit,Product ID,Postal Code
2925,US-78344-2018,2018-04-16,2018-04-19,Second Class,CG-1341,Customer_71,Home Office,United States,San Diego,California,West,Office Supplies,Chairs Deluxe,Chairs,243.950078080519,1,0.1,0.05322095097985027,11.035766874995856,Of-Cha-111,94101
2926,US-14297-2016,2016-09-20,2016-09-23,Second Class,CG-1107,Customer_612,Consumer,United States,Austin,Texas,West,Office Supplies,Chairs Standard,Chairs,236.21160378432904,1,0.0,0.05292732657089111,12.502048693327122,Of-Cha-701,10001
2927,US-96479-2015,2017-06-13,2017-06-17,Standard Class,CG-7820,Customer_311,Corporate,United States,New York,California,Central,Technology,Pens Pro,Pens,138.13479140205925,3,0.1,0.08050971246453935,9.453013486559575,Te-Pen-368,60601
2928,US-15008-2016,2016-05-04,2016-05-08,Standard Class,CG-5728,Customer_327,Corporate,United States,Austin,Pennsylvania,West,Technology,Desks Premium,Desks,233.1488769927455,1,0.1,0.06472878625812746,12.827727251407994,Te-Des-444,77001
2929,US-26820-2015,2017-10-13,2017-10-19,Standard Class,CG-6093,Customer_683,Corporate,United States,Seattle,Illinois,East,Technology,Bookcases Deluxe,Bookcases,724.9601033244347,1,0.0,0.05550530609421922,40.239132441119544,Te-Boo-658,94101
2930,US-32253-2017,2015-11-23,2015-11-27,Standard Class,CG-6521,Customer_347,Corporate,United States,Phoenix,Pennsylvania,Central,Office Supplies,Accessories Standard,Accessories,185.77461955357487,2,0.1,0.08522559103290712,13.45783898781185,Of-Acc-204,77001
2931,US-39236-2015,2016-08-20,2016-08-22,Same Day,CG-6226,Customer_166,Corporate,United States,Austin,New York,East,Office Supplies,Pens Basic,Pens,37.23003390341675,1,0.0,0.07029213216958996,2.616978463817285,Of-Pen-109,85001
2932,US-70263-2015,2017-10-11,2017-10-12,Standard Class,CG-8802,Customer_752,Home Office,United States,Phoenix,Ohio,West,Office Supplies,Software Pro,Software,110.38659562293832,2,0.0,0.05379059663953072,5.937760839564462,Of-Sof-786,90210
2933,US-84855-2018,2015-10-16,2015-10-22,First Class,CG-3384,Customer_216,Home Office,United States,San Diego,Florida,East,Office Supplies,Tables Pro,Tables,338.1233003498559,1,0.0,0.06659501186106478,22.517325197301027,Of-Tab-834,85001
2934,US-22204-2015,2016-08-15,2016-08-20,First Class,CG-6920,Customer_344,Consumer,United States,San Diego,California,East,Technology,Tables Pro,Tables,168.03321337837355,1,0.0,0.07810849030016424,13.12482061727012,Te-Tab-226,85001
2935,US-93323-2017,2016-07-26,2016-07-31,First Class,CG-9800,Customer_61,Consumer,United States,Austin,New York,South,Office Supplies,Computers Premium,Computers,449.4637478674659,1,0.1,0.07764999140978757,29.665727736781704,Of-Com-365,85001
2936,US-43872-2015,2018-10-09,2018-10-15,Standard Class,CG-6923,Customer_186,Corporate,United States,Phoenix,Illinois,East,Furniture,Binders Pro,Binders,469.8435559589771,1,0.1,0.059906398739007875,23.924640096997063,Fu-Bin-479,90210
2937,US-76084-2015,2015-01-28,2015-01-29,Standard Class,CG-6468,Customer_364,Consumer,United States,San Diego,Ohio,West,Office Supplies,Computers Premium,Computers,49.39555532667018,2,0.0,0.04808562385591545,2.3752160935923228,Of-Com-448,60601
2938,US-36437-2016,2017-08-11,2017-08-16,Standard Class,CG-8696,Customer_182,Consumer,United States,Phoenix,North Carolina,Central,Furniture,Storage Premium,Storage,524.7371187299915,4,0.1,0.04972308081791265,22.177814238354493,Fu-Sto-602,75201
2939,US-97681-2017,2015-02-12,2015-02-18,Same Day,CG-3739,Customer_731,Consumer,United States,Houston,Illinois,West,Office Supplies,Desks Pro,Desks,601.0288732034777,2,0.2,0.05545215026707566,23.329840374211283,Of-Des-234,90210
2940,US-17903-2015,2016-02-27,2016-03-04,First Class,CG-5823,Customer_34,Home Office,United States,New York,California,East,Furniture,Pens Deluxe,Pens,38.97914098408727,2,0.0,0.03796704924137166,1.4799229651292098,Fu-Pen-769,77001
2941,US-36863-2016,2015-06-26,2015-06-29,Standard Class,CG-6060,Customer_405,Corporate,United States,Phoenix,Illinois,East,Office Supplies,Storage Standard,Storage,98.28922208941106,5,0.0,0.07873108556263733,7.738417154206485,Of-Sto-271,75201
2942,US-38548-2015,2016-06-12,2016-06-14,Standard Class,CG-8040,Customer_557,Consumer,United States,Houston,California,West,Technology,Storage Deluxe,Storage,61.4834788720054,1,0.0,0.047597799986137376,2.926478329801616,Te-Sto-308,94101
2943,US-84526-2018,2017-08-23,2017-08-28,Second Class,CG-9402,Customer_138,Consumer,United States,New York,Ohio,South,Office Supplies,Bookcases Basic,Bookcases,506.0049752221681,3,0.15,0.04902484330681221,19.225281332618998,Of-Boo-233,94101
2944,US-67954-2016,2015-07-17,2015-07-19,Standard Class,CG-9477,Customer_698,Home Office,United States,Seattle,North Carolina,East,Office Supplies,Computers Premium,Computers,172.9845790553196,1,0.0,0.07970760312208182,13.788186173581803,Of-Com-948,85001
2945,US-65983-2016,2016-09-01,2016-09-07,First Class,CG-6838,Customer_28,Consumer,United States,New York,Pennsylvania,West,Furniture,Pens Pro,Pens,265.4855204814116,1,0.0,0.058289521010362,15.475023824048131,Fu-Pen-127,90210
2946,US-95180-2018,2017-04-21,2017-04-22,First Class,CG-9685,Customer_106,Consumer,United States,Phoenix,Florida,East,Technology,Desks Pro,Desks,686.8916078180795,2,0.3,0.07107326591020248,26.850796441667484,Te-Des-210,10001
2947,US-26204-2018,2017-05-02,2017-05-08,First Class,CG-2017,Customer_798,Consumer,United States,Austin,Pennsylvania,East,Furniture,Pens Pro,Pens,116.19856779035777,1,0.0,0.039470376480492564,4.586401217179458,Fu-Pen-294,90210
2948,US-69817-2016,2015-01-22,2015-01-27,Second Class,CG-4490,Customer_796,Home Office,United States,New York,California,East,Furniture,Chairs Deluxe,Chairs,685.2573804079108,1,0.15,0.043517693353038324,23.11113592508579,Fu-Cha-549,90210
2949,US-79537-2018,2018-02-09,2018-02-11,Second Class,CG-3884,Customer_157,Home Office,United States,Dallas,Florida,East,Technology,Accessories Pro,Accessories,282.6354451585176,2,0.4,0.08826138016336094,9.978317789110667,Te-Acc-523,90210
2950,US-32940-2017,2017-12-16,2017-12-19,Standard Class,CG-3814,Customer_799,Consumer,United States,Austin,Pennsylvania,Central,Office Supplies,Pens Basic,Pens,314.6967104825663,2,0.1,0.07318414294258371,19.57618768698946,Of-Pen-214,10001
2951,US-54040-2017,2017-12-25,2017-12-28,First Class,CG-9714,Customer_107,Consumer,United States,Seattle,Texas,West,Technology,Tables Premium,Tables,683.918151370129,2,0.0,0.06443348441670672,44.06722954861007,Te-Tab-906,85001
2952,US-94437-2016,2017-04-21,2017-04-27,First Class,CG-5914,Customer_233,Corporate,United States,Houston,New York,East,Office Supplies,Pens Deluxe,Pens,116.53179018447624,1,0.0,0.07773951104286059,9.059124389890403,Of-Pen-701,10001
2953,US-97725-2015,2015-04-08,2015-04-09,Standard Class,CG-8915,Customer_196,Home Office,United States,Dallas,Florida,South,Technology,Pens Basic,Pens,175.3156754026006,1,0.1,0.08969549480300389,13.366272314165215,Te-Pen-440,94101
2954,US-19236-2016,2018-03-13,2018-03-17,Standard Class,CG-4064,Customer_202,Corporate,United States,New York,Pennsylvania,West,Furniture,Computers Premium,Computers,323.1047040129292,3,0.0,0.04630232464129493,14.960498898336157,Fu-Com-672,85001
2955,US-82597-2015,2016-03-10,2016-03-15,Standard Class,CG-1589,Customer_109,Corporate,United States,Houston,New York,East,Office Supplies,Binders Premium,Binders,784.7740780662556,2,0.4,0.07508269255375702,23.569180331042705,Of-Bin-598,19101
2956,US-13902-2015,2016-09-28,2016-10-04,First Class,CG-9826,Customer_543,Corporate,United States,Seattle,California,South,Office Supplies,Binders Deluxe,Binders,362.16615483169704,1,0.3,0.041973557902803646,8.360771138645193,Of-Bin-331,90210
2957,US-44364-2018,2018-01-14,2018-01-17,Standard Class,CG-9399,Customer_738,Home Office,United States,Los Angeles,Pennsylvania,South,Technology,Desks Standard,Desks,180.13423631829323,2,0.0,0.06887216233663922,12.406234366100023,Te-Des-133,60601
2958,US-30096-2015,2016-08-10,2016-08-13,Second Class,CG-3233,Customer_41,Corporate,United States,Seattle,Georgia,East,Furniture,Paper Standard,Paper,311.7001136975501,1,0.15,0.059048949311818213,14.26431226601632,Fu-Pap-511,75201
2959,US-68473-2015,2015-12-10,2015-12-11,Standard Class,CG-2313,Customer_64,Corporate,United States,Houston,Georgia,Central,Technology,Binders Basic,Binders,71.73029642852912,1,0.4,0.06446012286752678,1.8494974884428412,Te-Bin-113,60601
2960,US-54153-2016,2018-08-10,2018-08-13,First Class,CG-9169,Customer_743,Consumer,United States,Los Angeles,Florida,East,Office Supplies,Desks Pro,Desks,135.73276533846794,4,0.1,0.042275244346336706,4.877415447414557,Of-Des-762,94101
2961,US-97221-2017,2016-07-24,2016-07-29,Second Class,CG-1970,Customer_682,Corporate,United States,Chicago,Pennsylvania,South,Office Supplies,Tables Deluxe,Tables,41.91237336016411,5,0.0,0.045668450424117824,1.9140731449557713,Of-Tab-601,77001
2962,US-25675-2016,2016-09-02,2016-09-03,Standard Class,CG-5706,Customer_415,Corporate,United States,New York,California,West,Office Supplies,Software Pro,Software,314.00278512790055,2,0.1,0.06735469042296621,17.97712632660308,Of-Sof-502,75201
2963,US-97812-2015,2015-08-31,2015-09-02,Standard Class,CG-7589,Customer_372,Consumer,United States,Seattle,Pennsylvania,Central,Office Supplies,Paper Standard,Paper,211.55947134679295,2,0.0,0.08715820233715908,18.439143209986188,Of-Pap-127,19101
2964,US-88229-2016,2016-07-14,2016-07-15,Standard Class,CG-4185,Customer_651,Corporate,United States,Chicago,California,West,Furniture,Desks Standard,Desks,388.7474998636351,2,0.25,0.06729208563182805,16.34976878123925,Fu-Des-773,60601
2965,US-62148-2016,2017-08-17,2017-08-22,First Class,CG-8264,Customer_364,Consumer,United States,San Diego,Florida,West,Office Supplies,Accessories Premium,Accessories,337.14525609020745,4,0.0,0.05656308319780271,19.069975169974906,Of-Acc-545,10001
2966,US-99247-2018,2015-02-01,2015-02-06,First Class,CG-8126,Customer_236,Home Office,United States,Dallas,North Carolina,Central,Technology,Binders Basic,Binders,69.29495384187369,2,0.0,0.05638858173404358,3.9074441684692722,Te-Bin-773,85001
2967,US-78078-2017,2016-01-26,2016-01-28,Standard Class,CG-3375,Customer_471,Consumer,United States,Philadelphia,Pennsylvania,Central,Office Supplies,Tables Premium,Tables,192.09561917089763,4,0.0,0.07390200530640995,14.196251467305782,Of-Tab-469,90210
2968,US-80902-2016,2015-10-04,2015-10-10,Standard Class,CG-5444,Customer_500,Home Office,United States,New York,Florida,West,Furniture,Desks Basic,Desks,880.9336160719948,1,0.2,0.06426975083553467,39.632168805315565,Fu-Des-271,60601
2969,US-42286-2018,2016-06-15,2016-06-16,Standard Class,CG-7450,Customer_423,Home Office,United States,San Diego,Michigan,East,Furniture,Accessories Pro,Accessories,229.17668259939043,1,0.0,0.06524107255992677,14.951732578510137,Fu-Acc-595,10001
2970,US-50178-2018,2018-03-23,2018-03-28,First Class,CG-1198,Customer_579,Corporate,United States,Chicago,Florida,West,Technology,Desks Basic,Desks,102.82112733507657,5,0.0,0.06055162320872616,6.22598616029001,Te-Des-738,77001
2971,US-89183-2016,2016-01-18,2016-01-23,Standard Class,CG-4248,Customer_188,Consumer,United States,Austin,Florida,South,Office Supplies,Binders Deluxe,Binders,80.92560108129297,2,0.1,0.06347617937294824,4.366320774584835,Of-Bin-898,77001
2972,US-59986-2016,2017-12-27,2017-12-29,First Class,CG-2147,Customer_793,Consumer,United States,Los Angeles,Michigan,East,Furniture,Tables Premium,Tables,370.1366084949391,2,0.0,0.03592209497200678,13.296082402971694,Fu-Tab-635,90210
2973,US-53315-2015,2017-06-02,2017-06-06,Second Class,CG-6276,Customer_540,Consumer,United States,Austin,Ohio,East,Furniture,Accessories Deluxe,Accessories,184.86646616700176,1,0.15,0.030089688968736723,4.310995212478795,Fu-Acc-923,60601
2974,US-65178-2016,2015-08-02,2015-08-03,Second Class,CG-7750,Customer_403,Consumer,United States,Seattle,North Carolina,South,Office Supplies,Binders Pro,Binders,349.5301931454366,1,0.0,0.043926211991078594,15.353537361389094,Of-Bin-209,85001
2975,US-82354-2016,2016-01-11,2016-01-16,Standard Class,CG-5706,Customer_494,Consumer,United States,Los Angeles,Pennsylvania,Central,Technology,Desks Basic,Desks,72.60143281584949,3,0.0,0.09436376217531985,6.850944339822283,Te-Des-674,19101
2976,US-15028-2016,2017-01-13,2017-01-16,Standard Class,CG-5035,Customer_723,Corporate,United States,Los Angeles,Ohio,South,Office Supplies,Software Standard,Software,213.82941903550437,1,0.0,0.06230580901241141,13.322814943661024,Of-Sof-591,60601
2977,US-58566-2017,2015-08-01,2015-08-03,Second Class,CG-4968,Customer_234,Consumer,United States,Houston,Florida,South,Office Supplies,Tables Basic,Tables,258.7600132070942,2,0.0,0.050360734351220224,13.031344285840706,Of-Tab-194,90210
2978,US-96623-2017,2015-03-20,2015-03-24,Standard Class,CG-6054,Customer_492,Corporate,United States,Los Angeles,Illinois,East,Furniture,Pens Pro,Pens,460.606061815844,3,0.0,0.06971157074147566,32.10957206222772,Fu-Pen-509,90210
2979,US-84974-2015,2016-09-19,2016-09-23,Standard Class,CG-2426,Customer_531,Corporate,United States,San Diego,North Carolina,Central,Office Supplies,Phones Premium,Phones,344.8488410154849,2,0.25,0.0537913879796184,11.593686125866057,Of-Pho-893,19101
2980,US-94084-2018,2016-08-26,2016-08-28,First Class,CG-2841,Customer_312,Consumer,United States,Chicago,Georgia,East,Technology,Phones Standard,Phones,178.63724088201195,2,0.1,0.0769890058338366,11.690138043344836,Te-Pho-654,77001
2981,US-34767-2018,2017-02-20,2017-02-24,Standard Class,CG-8287,Customer_113,Consumer,United States,Houston,Michigan,East,Furniture,Pens Basic,Pens,325.4559812577655,1,0.0,0.05377809052025243,17.50240122043769,Fu-Pen-681,77001
2982,US-78099-2016,2018-11-05,2018-11-10,Standard Class,CG-5863,Customer_501,Corporate,United States,New York,Texas,Central,Technology,Computers Basic,Computers,377.4336834044889,2,0.1,0.056423428611418455,18.101687117450208,Te-Com-616,94101
2983,US-18498-2018,2017-09-27,2017-10-01,First Class,CG-7174,Customer_344,Consumer,United States,Seattle,Georgia,West,Furniture,Accessories Pro,Accessories,83.55962035005953,1,0.0,0.03768137417990502,3.1486413207413992,Fu-Acc-645,10001
2984,US-35107-2016,2016-11-10,2016-11-11,Same Day,CG-3144,Customer_358,Corporate,United States,Houston,New York,South,Office Supplies,Accessories Pro,Accessories,266.42689247053687,1,0.0,0.08529706889946112,22.725433003728703,Of-Acc-599,19101
2985,US-12696-2018,2015-02-27,2015-03-02,Standard Class,CG-1704,Customer_126,Consumer,United States,Houston,Texas,West,Furniture,Pens Basic,Pens,215.9782878899661,3,0.4,0.049771450779739095,4.299821090083107,Fu-Pen-459,60601
2986,US-99241-2016,2017-11-15,2017-11-20,First Class,CG-2069,Customer_720,Corporate,United States,Houston,Texas,East,Furniture,Phones Pro,Phones,544.9196120713182,3,0.2,0.04220283043947876,16.09800499397467,Fu-Pho-643,77001
2987,US-17704-2018,2017-05-30,2017-06-01,Second Class,CG-8728,Customer_82,Consumer,United States,Austin,Florida,West,Office Supplies,Phones Pro,Phones,244.96718409659752,1,0.0,0.045042137507080054,11.033845590801139,Of-Pho-685,90210
2988,US-26442-2015,2016-03-22,2016-03-25,Same Day,CG-7480,Customer_252,Home Office,United States,Chicago,California,East,Technology,Computers Premium,Computers,324.33610610034384,5,0.0,0.04741670739502698,15.378950240602428,Te-Com-281,94101
2989,US-19765-2015,2015-03-07,2015-03-13,Standard Class,CG-7817,Customer_553,Consumer,United States,San Diego,Illinois,South,Furniture,Tables Pro,Tables,133.55735455908155,1,0.0,0.06767442951326791,9.038417777087094,Fu-Tab-277,75201
2990,US-20002-2016,2018-07-01,2018-07-06,Same Day,CG-7428,Customer_382,Corporate,United States,Houston,Ohio,East,Furniture,Chairs Basic,Chairs,95.76460957046628,2,0.1,0.03932901731064911,3.2013787894127583,Fu-Cha-573,10001
2991,US-21390-2015,2017-12-03,2017-12-06,Standard Class,CG-7277,Customer_781,Consumer,United States,New York,Texas,Central,Furniture,Tables Premium,Tables,477.06936924396825,1,0.25,0.04842167035424226,14.43780983352357,Fu-Tab-676,60601
2992,US-94482-2015,2018-01-25,2018-01-29,Standard Class,CG-9960,Customer_717,Consumer,United States,Seattle,Illinois,West,Furniture,Software Basic,Software,531.9654802752569,1,0.0,0.03146518067962561,16.73838995218477,Fu-Sof-574,75201
2993,US-16641-2016,2017-10-08,2017-10-14,Standard Class,CG-9451,Customer_99,Consumer,United States,Chicago,Florida,East,Technology,Bookcases Basic,Bookcases,294.2101748944897,5,0.4,0.09272220501086591,10.911926461139833,Te-Boo-451,94101
2994,US-49309-2015,2015-08-15,2015-08-17,Standard Class,CG-7646,Customer_452,Consumer,United States,Austin,Pennsylvania,South,Furniture,Software Deluxe,Software,174.1741812573796,2,0.0,0.04130355396599922,7.194012695047907,Fu-Sof-400,75201
2995,US-19966-2017,2017-02-12,2017-02-14,Second Class,CG-7735,Customer_595,Home Office,United States,Seattle,California,South,Furniture,Desks Pro,Desks,368.73073783640524,1,0.0,0.06828712900912888,25.179563464265883,Fu-Des-355,85001
2996,US-44189-2016,2016-11-09,2016-11-10,Second Class,CG-3943,Customer_24,Consumer,United States,Philadelphia,California,East,Technology,Software Basic,Software,275.6459934690972,1,0.0,0.09398790030544564,25.90738815376903,Te-Sof-247,75201
2997,US-27223-2016,2018-12-30,2019-01-03,Standard Class,CG-9275,Customer_417,Consumer,United States,Dallas,Texas,Central,Furniture,Phones Deluxe,Phones,626.4067133361436,1,0.0,0.06396423252053644,40.067624664258105,Fu-Pho-604,94101
2998,US-88183-2015,2016-08-23,2016-08-24,Standard Class,CG-5505,Customer_353,Consumer,United States,Austin,Florida,West,Office Supplies,Accessories Standard,Accessories,191.64153644860008,5,0.25,0.047765692525322166,5.721181690677595,Of-Acc-117,85001
2999,US-14959-2016,2016-01-14,2016-01-15,Standard Class,CG-6275,Customer_73,Consumer,United States,Dallas,California,East,Office Supplies,Phones Deluxe,Phones,43.80971477273999,2,0.0,0.047056168502783075,2.0615173204049175,Of-Pho-817,75201
3000,US-60802-2015,2018-04-16,2018-04-20,Standard Class,CG-4561,Customer_695,Consumer,United States,Phoenix,Illinois,Central,Office Supplies,Desks Pro,Desks,217.26161022137768,2,0.0,0.06803091998250481,14.780507220240693,Of-Des-352,94101
3001,US-37215-2017,2018-12-21,2018-12-26,Standard Class,CG-7471,Customer_515,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories Basic,Accessories,114.49907034346077,3,0.4,0.052277626009233594,2.394295831128148,Te-Acc-800,75201
3002,US-44094-2016,2016-12-09,2016-12-15,Standard Class,CG-3393,Customer_771,Consumer,United States,Seattle,Michigan,South,Office Supplies,Chairs Premium,Chairs,332.17495358710676,2,0.0,0.08551659283284221,28.40647025517687,Of-Cha-411,60601
3003,US-46126-2016,2015-11-03,2015-11-04,Standard Class,CG-7240,Customer_30,Consumer,United States,Los Angeles,Florida,Central,Furniture,Tables Deluxe,Tables,615.0296472328434,1,0.0,0.033824527558288464,20.803087251991744,Fu-Tab-320,10001
3004,US-89036-2015,2017-02-17,2017-02-20,Standard Class,CG-3684,Customer_658,Corporate,United States,Austin,Ohio,Central,Office Supplies,Desks Premium,Desks,109.08230800137432,1,0.0,0.072566567016223,7.915728613866007,Of-Des-302,94101
3005,US-26772-2017,2016-05-18,2016-05-24,First Class,CG-3230,Customer_450,Consumer,United States,Philadelphia,Illinois,West,Furniture,Desks Deluxe,Desks,26.91480711724708,1,0.0,0.03655410491278721,0.9838466830712816,Fu-Des-725,60601
3006,US-61943-2015,2015-09-25,2015-09-30,Standard Class,CG-4747,Customer_480,Consumer,United States,Dallas,North Carolina,West,Technology,Computers Pro,Computers,60.233525428710486,2,0.2,0.08228104520377173,3.469254200007583,Te-Com-722,10001
3007,US-59855-2015,2015-01-08,2015-01-12,Standard Class,CG-1895,Customer_457,Home Office,United States,San Diego,North Carolina,Central,Technology,Pens Pro,Pens,145.64312564820946,3,0.1,0.09700187156508439,12.008507403195301,Te-Pen-361,10001
3008,US-32218-2015,2016-05-22,2016-05-24,Standard Class,CG-9852,Customer_724,Corporate,United States,Seattle,Florida,East,Technology,Pens Basic,Pens,176.6414503047539,1,0.0,0.05738255423130877,10.136137601609574,Te-Pen-706,94101
3009,US-91008-2016,2016-04-20,2016-04-25,Standard Class,CG-6040,Customer_27,Corporate,United States,Los Angeles,Michigan,East,Technology,Software Pro,Software,468.5321398629073,2,0.0,0.05268236404666479,24.683380759820547,Te-Sof-462,19101
3010,US-14959-2018,2018-08-13,2018-08-14,Second Class,CG-2110,Customer_356,Home Office,United States,Los Angeles,Pennsylvania,West,Office Supplies,Binders Deluxe,Binders,286.22183573109373,3,0.0,0.06906561404919019,19.768086839054433,Of-Bin-332,75201
3011,US-55134-2017,2015-06-13,2015-06-16,Same Day,CG-4745,Customer_617,Home Office,United States,Phoenix,Texas,East,Technology,Accessories Premium,Accessories,184.90005180657013,5,0.4,0.050815107162885245,3.7582863787895566,Te-Acc-206,60601
3012,US-11301-2016,2016-04-29,2016-05-05,First Class,CG-7823,Customer_622,Consumer,United States,Chicago,Texas,Central,Technology,Tables Deluxe,Tables,219.61862673539437,4,0.15,0.0971111668385151,16.528751353853504,Te-Tab-788,75201
3013,US-53319-2015,2017-12-31,2018-01-04,Second Class,CG-3137,Customer_19,Consumer,United States,New York,New York,Central,Furniture,Paper Basic,Paper,237.48996264007772,2,0.0,0.06544292736494826,15.542038374958883,Fu-Pap-899,75201
3014,US-96219-2015,2016-07-20,2016-07-22,Standard Class,CG-2840,Customer_528,Corporate,United States,Seattle,Michigan,East,Furniture,Paper Premium,Paper,170.45931202478087,4,0.0,0.060712731383289566,10.349050422740863,Fu-Pap-711,10001
3015,US-32455-2015,2017-06-23,2017-06-29,Standard Class,CG-2910,Customer_794,Corporate,United States,Chicago,Texas,Central,Technology,Software Pro,Software,134.14967964907387,4,0.0,0.06813017873586043,9.139641651849821,Te-Sof-292,90210
3016,US-67033-2018,2016-07-12,2016-07-15,Second Class,CG-1742,Customer_270,Consumer,United States,San Diego,North Carolina,South,Technology,Chairs Deluxe,Chairs,172.84731763247447,1,0.0,0.06923416781253061,11.96694019491252,Te-Cha-135,75201
3017,US-68360-2016,2015-08-26,2015-08-28,First Class,CG-4160,Customer_559,Consumer,United States,Seattle,Florida,South,Technology,Storage Premium,Storage,138.5987971725094,2,0.0,0.05775774779460415,8.005154371725293,Te-Sto-584,94101
3018,US-92418-2016,2018-02-01,2018-02-05,First Class,CG-2316,Customer_146,Corporate,United States,Austin,Illinois,East,Office Supplies,Chairs Basic,Chairs,501.1162813905146,2,0.0,0.06980437961606409,34.98011113797387,Of-Cha-345,60601
3019,US-42735-2016,2018-05-18,2018-05-24,Standard Class,CG-5541,Customer_668,Corporate,United States,Houston,Texas,East,Office Supplies,Phones Standard,Phones,527.000234069522,2,0.0,0.04127663354800924,21.752795541402755,Of-Pho-295,10001
3020,US-77641-2016,2016-07-07,2016-07-12,Standard Class,CG-8566,Customer_542,Corporate,United States,Dallas,Georgia,East,Furniture,Desks Pro,Desks,304.4132426750278,4,0.1,0.060224528417660295,15.58317238656518,Fu-Des-415,10001
3021,US-31711-2017,2017-04-07,2017-04-08,Standard Class,CG-8681,Customer_617,Corporate,United States,Philadelphia,Georgia,East,Furniture,Accessories Standard,Accessories,78.44813059725566,1,0.25,0.03790779347201958,1.858622208091742,Fu-Acc-876,85001
3022,US-75488-2017,2016-04-12,2016-04-16,Standard Class,CG-8007,Customer_149,Consumer,United States,Houston,Ohio,West,Office Supplies,Desks Basic,Desks,169.66523289519122,1,0.0,0.0830792796397331,14.095665328840036,Of-Des-382,75201
3023,US-66289-2016,2018-07-15,2018-07-18,First Class,CG-4805,Customer_560,Consumer,United States,Chicago,Ohio,East,Technology,Paper Premium,Paper,193.79211701708084,2,0.0,0.0894321520764306,17.33124608028501,Te-Pap-671,19101
3024,US-20068-2017,2016-01-21,2016-01-26,Standard Class,CG-9108,Customer_183,Consumer,United States,Phoenix,Ohio,East,Technology,Accessories Standard,Accessories,450.3079509883061,1,0.1,0.07017002134957387,26.858400754522457,Te-Acc-898,90210
3025,US-88930-2015,2017-02-13,2017-02-19,Standard Class,CG-2731,Customer_670,Home Office,United States,Chicago,Georgia,Central,Office Supplies,Binders Pro,Binders,185.23662205863852,1,0.1,0.052432454947403145,8.2555492145939,Of-Bin-856,10001
3026,US-11067-2017,2017-04-27,2017-04-29,First Class,CG-8409,Customer_42,Home Office,United States,Dallas,Florida,West,Office Supplies,Bookcases Deluxe,Bookcases,572.8215469494191,1,0.15,0.049822964655029695,22.118242457657768,Of-Boo-912,94101
3027,US-62165-2016,2016-01-22,2016-01-27,Standard Class,CG-2567,Customer_165,Corporate,United States,Philadelphia,Pennsylvania,West,Furniture,Phones Deluxe,Phones,236.10397189890827,2,0.25,0.05762577368851192,8.503546282253291,Fu-Pho-146,60601
3028,US-19859-2015,2017-05-26,2017-05-31,Standard Class,CG-2810,Customer_686,Consumer,United States,Philadelphia,Georgia,South,Office Supplies,Chairs Deluxe,Chairs,425.21484368644155,3,0.0,0.08224444674972095,34.97155956876046,Of-Cha-833,19101
3029,US-90913-2015,2015-09-16,2015-09-19,Standard Class,CG-8874,Customer_94,Corporate,United States,San Diego,Georgia,West,Furniture,Accessories Pro,Accessories,152.05597903681348,1,0.0,0.067796464487611,10.308857782898247,Fu-Acc-171,90210
3030,US-30773-2018,2015-10-10,2015-10-11,Standard Class,CG-6123,Customer_214,Home Office,United States,San Diego,Florida,South,Furniture,Phones Basic,Phones,188.1161976232775,3,0.25,0.06869043769437273,8.076114970090032,Fu-Pho-350,90210
3031,US-43939-2018,2015-02-09,2015-02-14,Standard Class,CG-9796,Customer_188,Home Office,United States,Dallas,California,East,Office Supplies,Bookcases Standard,Bookcases,108.07063008259355,1,0.0,0.0844784153253601,9.129635572590693,Of-Boo-927,19101
3032,US-16114-2018,2016-04-30,2016-05-05,Second Class,CG-9669,Customer_88,Corporate,United States,Phoenix,Texas,West,Office Supplies,Accessories Pro,Accessories,171.14611880977648,1,0.0,0.07311150883584752,12.512750977581984,Of-Acc-187,77001
3033,US-22818-2018,2017-07-17,2017-07-18,First Class,CG-8280,Customer_458,Consumer,United States,Phoenix,Florida,West,Technology,Computers Premium,Computers,224.44132468935197,2,0.0,0.056674743735581914,12.720154560443557,Te-Com-513,90210
3034,US-65008-2016,2015-08-08,2015-08-09,Second Class,CG-6852,Customer_472,Corporate,United States,Philadelphia,North Carolina,East,Furniture,Pens Standard,Pens,230.6644519087765,2,0.2,0.043387502059136454,7.005568067513134,Fu-Pen-502,60601
3035,US-53148-2016,2018-02-26,2018-02-28,Second Class,CG-5705,Customer_769,Consumer,United States,Houston,New York,West,Office Supplies,Binders Deluxe,Binders,252.8803996487619,3,0.0,0.05672436680303544,14.344480546974566,Of-Bin-506,77001
3036,US-13577-2015,2017-10-11,2017-10-17,First Class,CG-1141,Customer_760,Consumer,United States,Los Angeles,Illinois,South,Technology,Software Pro,Software,52.83462757842497,2,0.0,0.08453274835050256,4.466256277279521,Te-Sof-987,85001
3037,US-14076-2016,2017-10-20,2017-10-22,Standard Class,CG-5655,Customer_54,Home Office,United States,Los Angeles,California,Central,Office Supplies,Binders Standard,Binders,100.83222467743009,4,0.15,0.05969641932647786,4.664975143623259,Of-Bin-306,77001
